City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
294,Aksarka,RU,2021-12-19 01:39:23,66.5606,67.7975,-37.68,100,35,2.28
295,Bubaque,GW,2021-12-19 01:33:28,11.2833,-15.8333,78.62,59,15,18.05
296,Valle Hermoso,MX,2021-12-19 01:39:24,25.6667,-97.8333,69.89,80,63,8.57
297,Marawi,PH,2021-12-19 01:39:24,7.9986,124.2928,71.65,68,23,2.77
298,Trindade,BR,2021-12-19 01:39:25,-16.6494,-49.4889,73.15,90,97,2.08
299,Marquette,US,2021-12-19 01:39:25,46.5333,-87.6335,21.78,82,92,3.04
300,Galle,LK,2021-12-19 01:39:26,6.0367,80.217,77.61,85,81,5.35
301,Talnakh,RU,2021-12-19 01:39:25,69.4865,88.3972,-29.83,88,71,1.21
302,Sikasso,ML,2021-12-19 01:39:26,10.9167,-7.0,73.42,22,36,4.81
303,Sisimiut,GL,2021-12-19 01:39:27,66.9395,-53.6735,25.66,62,100,5.19
304,Kihurio,TZ,2021-12-19 01:39:27,-4.4667,38.0667,71.11,96,14,3.47
305,Turayf,SA,2021-12-19 01:39:27,31.6725,38.6637,39.45,87,0,4.61
306,Pleszew,PL,2021-12-19 01:39:28,51.8964,17.7855,43.61,89,100,18.21
307,Coquimbo,CL,2021-12-19 01:39:28,-29.9533,-71.3436,60.53,82,0,5.75
308,Harper,LR,2021-12-19 01:39:29,4.375,-7.7169,79.61,84,95,6.71
309,Odessa,UA,2021-12-19 01:36:40,46.4775,30.7326,33.73,80,90,6.71
310,Kamyzyak,RU,2021-12-19 01:39:29,46.11,48.0736,35.58,93,75,15.66
311,Graaff-reinet,ZA,2021-12-19 01:39:30,-32.2522,24.5308,63.91,73,100,4.38
312,Riyadh,SA,2021-12-19 01:28:38,24.6877,46.7219,62.74,40,100,10.56
313,Vestmannaeyjar,IS,2021-12-19 01:39:30,63.4427,-20.2734,45.43,89,100,25.57
314,Kudahuvadhoo,MV,2021-12-19 01:39:31,2.6708,72.8944,81.57,79,93,12.82
315,Harrison,US,2021-12-19 01:39:31,30.4091,-89.0436,69.87,96,20,0.0
316,Kakamega,KE,2021-12-19 01:39:31,0.2842,34.7523,65.21,80,100,5.75
317,Dabra,IN,2021-12-19 01:39:32,25.9,78.3333,45.28,37,0,5.61
318,Mayo,US,2021-12-19 01:29:36,38.8876,-76.5119,57.34,88,90,0.0
319,Fairbanks,US,2021-12-19 01:39:00,64.8378,-147.7164,12.16,83,90,3.44
320,Bolshaya Glushitsa,RU,2021-12-19 01:39:33,50.2406,43.5908,29.73,95,96,9.57
321,Ambanja,MG,2021-12-19 01:39:33,-13.6833,48.45,74.84,93,62,2.86
322,Lake Mary,US,2021-12-19 01:38:47,28.7589,-81.3178,76.32,86,75,6.91
323,Kashirskoye,RU,2021-12-19 01:39:33,51.4194,39.6125,30.42,82,100,11.68
324,Ulcinj,ME,2021-12-19 01:39:34,41.9294,19.2244,39.92,63,0,9.06
325,Atlantis,ZA,2021-12-19 01:39:34,-33.5667,18.4834,61.2,89,1,5.55
326,Qaqortoq,GL,2021-12-19 01:39:35,60.7167,-46.0333,45.1,95,100,18.59
327,Kasongo,CD,2021-12-19 01:39:35,-4.45,26.6667,67.57,93,100,1.54
328,Waddan,LY,2021-12-19 01:39:36,29.1614,16.139,53.56,72,92,12.66
329,Ferkessedougou,CI,2021-12-19 01:39:36,9.6,-5.2,74.17,19,29,6.49
330,Bereda,ES,2021-12-19 01:39:36,43.2686,-7.5406,38.41,92,44,1.54
331,Menongue,AO,2021-12-19 01:39:37,-14.6585,17.691,61.61,91,100,2.21
332,Cayenne,GF,2021-12-19 01:39:37,4.9333,-52.3333,81.09,84,75,5.99
333,Tetouan,MA,2021-12-19 01:39:38,35.5711,-5.3724,59.79,82,95,19.57
334,Zinder,NE,2021-12-19 01:39:38,13.8072,8.9881,58.95,26,75,12.19
335,Lasa,IT,2021-12-19 01:39:39,46.6166,10.7002,38.28,70,1,6.38
336,Nurlat,RU,2021-12-19 01:39:39,54.4277,50.8051,22.5,97,100,5.06
337,Teguise,ES,2021-12-19 01:39:39,29.0605,-13.564,53.82,77,20,3.44
338,Buenos Aires,AR,2021-12-19 01:39:40,-34.6132,-58.3772,76.95,78,0,19.57
339,Sorland,NO,2021-12-19 01:39:40,67.667,12.6934,40.95,83,100,37.8
340,Saquarema,BR,2021-12-19 01:39:41,-22.92,-42.5103,73.42,84,44,6.71
341,Bonavista,CA,2021-12-19 01:39:41,48.6499,-53.1147,30.11,81,100,38.48
342,Soyo,AO,2021-12-19 01:39:41,-6.1349,12.3689,77.32,91,99,6.93
343,Pitimbu,BR,2021-12-19 01:39:42,-7.4706,-34.8086,79.39,75,20,11.16
344,Rudbar,AF,2021-12-19 01:39:42,30.15,62.6,50.36,16,17,3.06
345,Oranjemund,NA,2021-12-19 01:39:43,-28.55,16.4333,60.96,82,1,4.74
346,Jamame,SO,2021-12-19 01:39:43,0.0722,42.7506,76.41,90,100,5.23
347,Shache,CN,2021-12-19 01:39:43,38.4167,77.2406,20.19,68,2,3.2
348,Mizdah,LY,2021-12-19 01:39:44,31.4451,12.9801,47.75,87,71,10.45
349,Sompeta,IN,2021-12-19 01:39:44,18.9333,84.6,69.39,62,3,4.59
350,Cartagena,CO,2021-12-19 01:39:45,10.3997,-75.5144,80.22,83,75,5.75
351,Monte Alegre,BR,2021-12-19 01:39:45,-2.0078,-54.0692,76.48,90,100,2.95
352,Olinda,BR,2021-12-19 01:39:45,-8.0089,-34.8553,82.13,74,75,5.75
353,Kenai,US,2021-12-19 01:39:46,60.5544,-151.2583,21.29,92,1,4.61
354,Kuryk,KZ,2021-12-19 01:39:47,43.2,51.65,39.99,92,35,4.41
355,Grimshaw,CA,2021-12-19 01:39:47,56.1834,-117.6027,5.02,84,75,9.22
356,Sibut,CF,2021-12-19 01:39:47,5.718,19.0739,74.98,35,100,1.97
357,Floro,NO,2021-12-19 01:39:48,61.5996,5.0328,42.76,70,90,19.57
358,Lubumbashi,CD,2021-12-19 01:39:48,-11.6609,27.4794,63.18,96,100,2.28
359,West Bay,KY,2021-12-19 01:39:49,19.3667,-81.4167,80.01,84,20,1.99
360,Shuyskoye,RU,2021-12-19 01:39:49,59.3736,41.0305,18.36,95,100,7.63
361,Japura,ID,2021-12-19 01:39:49,-0.3167,102.35,74.68,96,100,1.97
362,Bardiyah,LY,2021-12-19 01:39:50,31.7561,25.0865,51.48,63,5,21.56
363,Kampene,CD,2021-12-19 01:39:50,-3.6,26.6667,68.31,95,99,1.32
364,Hualmay,PE,2021-12-19 01:39:52,-11.0964,-77.6139,67.32,85,39,7.65
365,Carballo,ES,2021-12-19 01:39:52,43.213,-8.691,49.42,73,7,4.09
366,Tabas,IR,2021-12-19 01:39:52,33.5959,56.9244,56.95,29,100,3.44
367,Sawakin,SD,2021-12-19 01:39:53,19.1059,37.3321,74.73,76,100,15.7
368,Paraiso,CR,2021-12-19 01:39:53,9.8383,-83.8656,68.86,94,95,3.36
369,Orai,IN,2021-12-19 01:39:54,25.9833,79.4667,44.4,41,0,7.14
370,Mangaratiba,BR,2021-12-19 01:39:54,-22.9597,-44.0406,75.02,86,87,4.99
371,Igrim,RU,2021-12-19 01:39:54,63.1906,64.4162,-3.93,97,100,6.02
372,San Antonio,US,2021-12-19 01:38:29,29.4241,-98.4936,55.11,57,1,11.5
373,Sarakhs,IR,2021-12-19 01:39:55,36.5449,61.1577,52.9,30,29,2.75
374,Bulaevo,KZ,2021-12-19 01:39:55,54.9056,70.4439,19.72,96,100,11.01
375,Puerto Penasco,MX,2021-12-19 01:39:56,31.3167,-113.5333,61.92,21,0,5.99
376,Molteno,ZA,2021-12-19 01:39:56,-31.3968,26.3625,55.15,83,99,9.91
377,Jizan,SA,2021-12-19 01:39:57,17.3333,42.6667,74.34,86,12,1.88
378,Vyyezdnoye,RU,2021-12-19 01:39:57,55.3815,43.7864,10.78,99,98,5.53
379,Fort Nelson,CA,2021-12-19 01:35:49,58.8053,-122.7002,-18.81,76,75,0.0
380,Conde,BR,2021-12-19 01:36:00,-7.2597,-34.9075,78.26,83,40,5.75
381,Omboue,GA,2021-12-19 01:39:58,-1.5746,9.2618,77.05,89,88,4.56
382,Marsh Harbour,BS,2021-12-19 01:35:30,26.5412,-77.0636,77.16,79,100,17.58
383,Mazyr,BY,2021-12-19 01:39:58,52.0495,29.2456,35.96,98,100,15.35
384,Havoysund,NO,2021-12-19 01:39:59,70.9963,24.6622,32.88,85,81,14.45
385,Quesnel,CA,2021-12-19 01:35:51,52.9999,-122.5029,16.3,86,90,14.97
386,Tiznit,MA,2021-12-19 01:40:00,29.5833,-9.5,59.72,46,17,12.62
387,Catia La Mar,VE,2021-12-19 01:40:00,10.6038,-67.0303,79.5,90,20,10.54
388,Taltal,CL,2021-12-19 01:40:01,-25.4,-70.4833,65.37,80,93,2.37
389,Lakshettipet,IN,2021-12-19 01:40:01,18.8667,79.2167,61.0,64,37,3.85
390,Lazaro Cardenas,MX,2021-12-19 01:40:01,17.9583,-102.2,77.04,77,30,4.85
391,San Nicolas,PH,2021-12-19 01:40:02,18.1725,120.5953,82.31,57,75,11.5
392,Stykkisholmur,IS,2021-12-19 01:40:02,65.0757,-22.7297,42.94,93,100,11.59
393,Buraydah,SA,2021-12-19 01:40:03,26.326,43.975,57.65,67,18,6.38
394,Karwar,IN,2021-12-19 01:40:03,14.8,74.1333,68.07,52,29,8.86
395,Revelstoke,CA,2021-12-19 01:40:03,50.9832,-118.2023,21.22,93,90,5.75
396,Gamba,GA,2021-12-19 01:40:04,-2.65,10.0,76.19,90,86,2.66
397,Kibungo,RW,2021-12-19 01:40:04,-2.1597,30.5427,63.52,97,92,1.72
398,Lavrentiya,RU,2021-12-19 01:40:05,65.5833,-171.0,-0.35,94,100,7.85
399,Oil City,US,2021-12-19 01:40:05,41.4339,-79.7064,40.28,95,90,1.99
400,Sterling,US,2021-12-19 01:37:33,39.0062,-77.4286,57.34,80,90,5.01
401,Chiredzi,ZW,2021-12-19 01:40:06,-21.05,31.6667,62.29,91,100,2.64
402,Kovdor,RU,2021-12-19 01:40:06,67.5662,30.4758,11.89,99,100,2.93
403,Rockwall,US,2021-12-19 01:35:20,32.9001,-96.4003,48.31,65,1,11.5
404,Plainview,US,2021-12-19 01:40:07,40.7765,-73.4673,50.52,81,90,3.44
405,Boende,CD,2021-12-19 01:40:08,-0.2167,20.8667,72.14,91,68,1.01
406,Kozhva,RU,2021-12-19 01:40:08,65.1073,57.0459,-24.88,100,75,1.83
407,Las Choapas,MX,2021-12-19 01:40:09,17.9333,-94.0833,75.25,94,3,4.21
408,Richards Bay,ZA,2021-12-19 01:40:09,-28.783,32.0377,61.14,80,78,5.23
409,Araouane,ML,2021-12-19 01:40:09,18.9048,-3.5265,68.09,15,11,11.12
410,Tonaya,MX,2021-12-19 01:40:10,19.7833,-103.9667,70.23,64,100,1.61
411,Boca Do Acre,BR,2021-12-19 01:40:10,-8.7522,-67.3978,74.95,98,100,1.99
412,Columbus,US,2021-12-19 01:40:01,39.9612,-82.9988,37.92,92,90,7.0
413,Chicama,PE,2021-12-19 01:40:11,-7.8447,-79.1469,63.14,81,100,5.1
414,Rochegda,RU,2021-12-19 01:40:11,62.8,43.25,8.29,93,100,6.24
415,Viedma,AR,2021-12-19 01:40:12,-40.8135,-62.9967,77.56,53,0,13.47
416,Kalabo,ZM,2021-12-19 01:40:12,-14.97,22.6814,65.8,83,91,2.46
417,Saint Anthony,US,2021-12-19 01:40:12,45.0205,-93.218,15.93,81,1,1.99
418,Pacific Grove,US,2021-12-19 01:33:28,36.6177,-121.9166,53.71,79,1,1.99
419,Cap Malheureux,MU,2021-12-19 01:40:13,-19.9842,57.6142,73.47,84,0,2.71
420,Bathsheba,BB,2021-12-19 01:36:54,13.2167,-59.5167,79.41,78,40,19.57
421,Caucaia,BR,2021-12-19 01:40:14,-3.7361,-38.6531,82.35,75,20,11.5
422,Sambava,MG,2021-12-19 01:40:14,-14.2667,50.1667,74.95,91,21,3.62
423,Mazarron,ES,2021-12-19 01:40:14,37.5992,-1.3149,59.45,77,86,11.92
424,Copperas Cove,US,2021-12-19 01:40:15,31.1241,-97.9031,50.67,53,1,16.11
425,Joacaba,BR,2021-12-19 01:40:15,-27.1781,-51.5047,68.05,85,13,7.76
426,Roros,NO,2021-12-19 01:40:15,62.5747,11.3842,30.04,80,75,23.02
427,Mormugao,IN,2021-12-19 01:40:16,15.4,73.8,69.06,60,54,6.91
428,Kragero,NO,2021-12-19 01:40:16,58.8693,9.4149,44.46,84,58,8.25
429,Sept-iles,CA,2021-12-19 01:40:17,50.2001,-66.3821,14.43,70,20,4.0
430,Bandarbeyla,SO,2021-12-19 01:39:29,9.4942,50.8122,76.66,72,44,14.63
431,Ust-koksa,RU,2021-12-19 01:40:17,50.2696,85.6108,15.46,77,100,0.76
432,Novoagansk,RU,2021-12-19 01:40:18,61.9449,76.6625,-29.56,98,39,5.53
433,Ottumwa,US,2021-12-19 01:40:18,41.02,-92.4113,28.94,76,90,8.01
434,Balkanabat,TM,2021-12-19 01:40:19,39.5108,54.3671,48.76,89,0,1.92
435,Qandala,SO,2021-12-19 01:40:20,11.472,49.8728,73.98,74,28,5.91
436,Jardim,BR,2021-12-19 01:40:20,-21.4803,-56.1381,77.14,86,62,4.41
437,Kaoma,ZM,2021-12-19 01:40:20,-14.7833,24.8,63.99,95,100,1.77
438,Herbertpur,IN,2021-12-19 01:40:21,30.45,77.7333,43.59,15,0,8.05
439,Skvyra,UA,2021-12-19 01:40:21,49.7318,29.6657,32.05,97,100,14.83
440,Jackson,US,2021-12-19 01:37:49,42.4165,-122.8345,44.8,81,1,0.0
441,Micheweni,TZ,2021-12-19 01:40:22,-4.9667,39.8333,79.5,80,2,4.65
442,Atasu,KZ,2021-12-19 01:40:22,48.6814,71.6433,18.07,80,100,6.53
443,Peniche,PT,2021-12-19 01:40:23,39.3558,-9.3811,54.93,74,100,17.02
444,Arua,UG,2021-12-19 01:40:23,3.0201,30.9111,71.28,58,100,3.85
445,Yangambi,CD,2021-12-19 01:40:23,0.8102,24.4336,69.73,94,77,2.73
446,Mandla,IN,2021-12-19 01:40:24,22.6,80.3833,45.82,39,0,4.12
447,Alofi,NU,2021-12-19 01:32:13,-19.0595,-169.9187,84.09,74,12,14.97
448,Olds,CA,2021-12-19 01:40:24,51.7834,-114.102,16.65,79,87,6.91
449,Caravelas,BR,2021-12-19 01:40:25,-17.7125,-39.2481,74.46,94,100,5.44
450,Ahome,MX,2021-12-19 01:40:25,25.9167,-109.1833,66.15,63,1,9.28
451,Alhos Vedros,PT,2021-12-19 01:40:26,38.6549,-9.0237,54.59,84,0,5.75
452,Inhambane,MZ,2021-12-19 01:40:26,-23.865,35.3833,68.27,72,84,8.93
453,Dobroye,RU,2021-12-19 01:40:26,52.8678,39.8109,25.74,89,100,11.48
454,Nome,US,2021-12-19 01:40:27,64.5011,-165.4064,15.87,86,90,6.91
455,Brumado,BR,2021-12-19 01:40:28,-14.2036,-41.6653,73.33,79,100,4.92
456,Krasnoselkup,RU,2021-12-19 01:40:28,65.7,82.4667,-43.55,100,54,1.81
457,Bayan,CN,2021-12-19 01:40:28,46.0833,127.4,6.71,81,100,9.17
458,Neepawa,CA,2021-12-19 01:40:29,50.2289,-99.4664,-1.19,96,100,5.95
459,Kirs,RU,2021-12-19 01:40:29,59.3388,52.2447,4.8,98,97,2.24
460,Rendsburg,DE,2021-12-19 01:40:30,54.3,9.6667,45.34,67,100,5.99
461,Artyom,AZ,2021-12-19 01:40:30,40.4723,50.333,46.54,84,0,8.39
462,Robertsport,LR,2021-12-19 01:40:30,6.7533,-11.3686,80.53,82,8,3.78
463,Khor,RU,2021-12-19 01:40:31,47.8861,134.9464,-2.15,89,23,5.48
464,Merrill,US,2021-12-19 01:40:31,45.1805,-89.6835,24.57,85,1,0.0
465,Kabwe,ZM,2021-12-19 01:40:32,-14.4469,28.4464,64.31,97,100,2.68
466,Mananara,MG,2021-12-19 01:40:32,-16.1667,49.7667,74.91,86,94,2.82
467,Provost,CA,2021-12-19 01:40:33,52.3501,-110.2683,2.62,94,100,3.65
468,Maragogi,BR,2021-12-19 01:40:33,-9.0122,-35.2225,78.71,78,8,10.58
469,Likhoslavl,RU,2021-12-19 01:40:34,57.1275,35.464,29.1,98,100,6.42
470,Santa Cruz Del Norte,CU,2021-12-19 01:40:34,23.1539,-81.9236,75.94,78,23,5.28
471,Asadabad,IR,2021-12-19 01:40:34,34.7824,48.1185,40.73,90,92,5.1
472,Methoni,GR,2021-12-19 01:40:35,36.8197,21.7049,46.26,60,3,20.98
473,Inta,RU,2021-12-19 01:40:35,66.0317,60.1659,-18.56,90,9,6.2
474,Sehithwa,BW,2021-12-19 01:40:36,-20.4667,22.7167,64.69,81,80,8.25
475,Kutum,SD,2021-12-19 01:40:36,14.2,24.6667,53.76,37,30,5.93
476,Nouadhibou,MR,2021-12-19 01:40:36,20.931,-17.0347,64.38,82,100,5.75
477,Plettenberg Bay,ZA,2021-12-19 01:39:45,-34.0527,23.3716,65.03,79,100,5.21
478,Alappuzha,IN,2021-12-19 01:40:37,9.49,76.3264,76.06,78,80,7.05
479,Constitucion,CL,2021-12-19 01:33:31,-35.3333,-72.4167,57.02,82,0,10.74
480,Guerrero Negro,MX,2021-12-19 01:40:37,27.9769,-114.0611,63.32,46,0,18.48
481,Morgan City,US,2021-12-19 01:40:38,29.6994,-91.2068,66.2,94,90,12.66
482,Porto Santo,PT,2021-12-19 01:40:38,33.072,-16.3415,67.3,77,40,16.11
483,Springdale,US,2021-12-19 01:40:39,36.1867,-94.1288,37.13,84,90,11.01
484,Egvekinot,RU,2021-12-19 01:40:39,66.3167,-179.1667,0.14,96,100,11.21
485,Walvis Bay,NA,2021-12-19 01:32:09,-22.9575,14.5053,61.09,71,2,4.61
486,Salta,AR,2021-12-19 01:40:40,-24.7859,-65.4117,79.09,59,90,3.0
487,Storforshei,NO,2021-12-19 01:40:40,66.4043,14.5233,35.65,98,98,6.67
488,Iquitos,PE,2021-12-19 01:40:40,-3.7481,-73.2472,77.04,94,0,0.0
489,Ippy,CF,2021-12-19 01:40:41,6.2679,21.2247,72.28,42,100,3.51
490,Krasnyy Yar,RU,2021-12-19 01:40:41,46.5331,48.3456,35.53,83,100,13.82
491,Umm Lajj,SA,2021-12-19 01:40:31,25.0213,37.2685,65.07,59,2,12.66
492,Riverton,US,2021-12-19 01:40:08,40.5219,-111.9391,28.85,71,1,1.01
