City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed
294,Mogadishu,SO,2021-12-26 00:18:18,2.0371,45.3438,77.41,82,76,15.99
295,Puerto Leguizamo,CO,2021-12-26 00:18:19,-0.1934,-74.7819,76.62,87,72,1.77
296,Caravelas,BR,2021-12-26 00:18:19,-17.7125,-39.2481,71.6,92,100,4.99
297,Uray,RU,2021-12-26 00:18:20,60.1247,64.7758,2.07,88,8,10.27
298,Manavgat,TR,2021-12-26 00:17:47,36.7867,31.4431,50.41,64,95,4.94
299,Tobermory,CA,2021-12-26 00:18:21,45.2501,-81.6665,32.31,71,100,17.76
300,Zambezi,ZM,2021-12-26 00:18:21,-13.5432,23.1047,64.83,87,100,3.65
301,Lloydminster,CA,2021-12-26 00:18:21,53.2835,-110.0016,-19.98,69,40,6.91
302,Volodarskiy,RU,2021-12-26 00:18:22,46.4013,48.5409,39.15,83,93,18.07
303,Ondjiva,AO,2021-12-26 00:18:22,-17.0667,15.7333,72.73,20,28,5.57
304,Yaypan,UZ,2021-12-26 00:18:23,40.3758,70.8156,40.26,45,100,4.81
305,Urucara,BR,2021-12-26 00:18:23,-2.5364,-57.76,75.33,97,100,1.54
306,Durban,ZA,2021-12-26 00:16:57,-29.8579,31.0292,72.01,90,100,3.0
307,Faya,SA,2021-12-26 00:18:24,18.3851,42.4509,57.31,65,44,1.79
308,Rio Gallegos,AR,2021-12-26 00:18:25,-51.6226,-69.2181,69.85,23,0,14.97
309,Elliot Lake,CA,2021-12-26 00:18:25,46.3834,-82.6331,32.09,88,100,6.91
310,Ferme-neuve,CA,2021-12-26 00:18:25,46.7001,-75.4493,24.58,96,100,1.34
311,Meulaboh,ID,2021-12-26 00:18:26,4.1363,96.1285,75.25,85,20,2.8
312,Kita,ML,2021-12-26 00:18:26,13.0349,-9.4895,75.7,14,100,5.68
313,Loreto,MX,2021-12-26 00:18:27,22.2667,-101.9667,70.72,19,0,11.18
314,Linhares,BR,2021-12-26 00:18:27,-19.3911,-40.0722,68.47,85,72,4.52
315,Praia Da Vitoria,PT,2021-12-26 00:18:27,38.7333,-27.0667,66.45,88,75,32.82
316,Sao Joao Da Barra,BR,2021-12-26 00:18:28,-21.6403,-41.0511,70.66,78,3,5.97
317,Ponta Delgada,PT,2021-12-26 00:18:28,37.7333,-25.6667,66.51,94,75,24.16
318,Papara,BR,2021-12-26 00:18:29,-3.9839,-38.7273,81.0,85,82,2.66
319,Fraserburgh,GB,2021-12-26 00:18:29,57.6874,-2.0184,39.58,59,60,24.0
320,Kangaatsiaq,GL,2021-12-26 00:18:30,68.3065,-53.4641,10.67,78,7,10.02
321,Wajir,KE,2021-12-26 00:18:30,1.7471,40.0573,77.7,79,94,12.28
322,Norcasia,CO,2021-12-26 00:18:31,5.5778,-74.8852,72.48,96,72,2.28
323,Elko,US,2021-12-26 00:18:31,41.0002,-115.5012,37.42,78,41,3.31
324,Sinnamary,GF,2021-12-26 00:18:31,5.3833,-52.95,77.23,88,76,7.14
325,Fria,GN,2021-12-26 00:18:32,10.4167,-13.5833,74.21,65,56,2.15
326,Cap Malheureux,MU,2021-12-26 00:18:32,-19.9842,57.6142,77.47,85,85,4.38
327,Tarauaca,BR,2021-12-26 00:18:33,-8.1614,-70.7656,76.91,88,98,2.64
328,Sligo,IE,2021-12-26 00:17:33,54.2697,-8.4694,48.29,88,100,14.16
329,Abu Samrah,SY,2021-12-26 00:18:33,35.3029,37.1841,41.49,70,3,4.59
330,Estelle,US,2021-12-26 00:18:34,29.8458,-90.1067,73.4,73,75,5.75
331,Zlobin,HR,2021-12-26 00:18:34,45.2924,14.6541,45.16,97,75,1.14
332,Dawlatabad,AF,2021-12-26 00:18:34,36.4141,64.9053,39.67,67,77,4.36
333,Taltal,CL,2021-12-26 00:18:35,-25.4,-70.4833,68.56,76,87,2.55
334,San Francisco De Macoris,DO,2021-12-26 00:17:50,19.2952,-70.2554,76.12,93,26,1.61
335,Calbuco,CL,2021-12-26 00:18:35,-41.768,-73.1273,59.25,84,0,13.42
336,Velsk,RU,2021-12-26 00:18:36,61.0701,42.0983,6.8,98,100,1.32
337,Angoche,MZ,2021-12-26 00:18:36,-16.2325,39.9086,79.59,86,99,5.86
338,Neiafu,TO,2021-12-26 00:18:37,-18.65,-173.9833,86.68,66,75,5.75
339,Mackenzie,CA,2021-12-26 00:15:22,55.2999,-123.1698,-12.78,44,1,5.75
340,Lompoc,US,2021-12-26 00:18:37,34.6391,-120.4579,57.13,66,90,9.22
341,Gat,IL,2021-12-26 00:18:37,31.61,34.7642,50.4,65,0,5.35
342,Asfi,MA,2021-12-26 00:18:38,32.2994,-9.2372,63.37,90,93,17.6
343,Coihaique,CL,2021-12-26 00:18:38,-45.5752,-72.0662,66.15,39,0,8.05
344,Motril,ES,2021-12-26 00:18:39,36.7507,-3.5179,59.56,82,100,7.87
345,Khorixas,NA,2021-12-26 00:18:39,-20.3667,14.9667,60.87,64,14,5.01
346,Natal,BR,2021-12-26 00:18:39,-5.795,-35.2094,83.05,83,40,4.61
347,Monteagudo,BO,2021-12-26 00:18:40,-19.8167,-63.9833,65.79,88,100,2.86
348,Plettenberg Bay,ZA,2021-12-26 00:18:40,-34.0527,23.3716,65.55,97,94,3.33
349,Mancio Lima,BR,2021-12-26 00:18:41,-7.6142,-72.8958,76.5,87,89,3.11
350,San Luis,AR,2021-12-26 00:18:41,-33.295,-66.3356,78.06,27,58,17.81
351,Bathsheba,BB,2021-12-26 00:18:42,13.2167,-59.5167,77.61,73,20,14.97
352,Laguna De Perlas,NI,2021-12-26 00:18:42,12.3429,-83.6712,76.86,78,19,11.36
353,Abha,SA,2021-12-26 00:18:43,18.2164,42.5053,57.02,82,0,0.0
354,Pipar,IN,2021-12-26 00:18:43,26.3856,73.5378,58.12,51,52,2.35
355,Camacupa,AO,2021-12-26 00:18:43,-12.0167,17.4833,62.96,96,100,0.16
356,Chihuahua,MX,2021-12-26 00:18:44,28.5,-106.0,72.43,26,92,7.4
357,Tromso,NO,2021-12-26 00:16:51,69.6496,18.957,21.22,100,75,4.61
358,Qasigiannguit,GL,2021-12-26 00:18:44,68.8193,-51.1922,30.45,68,4,6.76
359,Itacoatiara,BR,2021-12-26 00:18:45,-3.1431,-58.4442,75.16,97,93,2.26
360,Pindi Gheb,PK,2021-12-26 00:18:45,33.2402,72.2661,54.3,42,99,2.26
361,Waverly,US,2021-12-26 00:18:46,42.7392,-84.6208,36.93,88,1,0.0
362,Keuruu,FI,2021-12-26 00:18:46,62.2667,24.7,-0.22,90,100,7.78
363,Tourlaville,FR,2021-12-26 00:18:46,49.6383,-1.5664,50.59,100,90,10.36
364,Prince Rupert,CA,2021-12-26 00:18:47,54.3161,-130.3201,17.29,51,1,11.5
365,Manati,PR,2021-12-26 00:18:47,18.4275,-66.4921,78.39,87,27,9.04
366,Ankola,IN,2021-12-26 00:18:48,14.6667,74.3,69.93,67,18,3.8
367,Arlit,NE,2021-12-26 00:18:48,18.7369,7.3853,67.51,19,100,4.9
368,Maragogi,BR,2021-12-26 00:18:48,-9.0122,-35.2225,80.2,82,100,11.81
369,Candido Mendes,BR,2021-12-26 00:18:49,-1.4467,-45.7167,75.61,94,100,2.24
370,Kazerun,IR,2021-12-26 00:18:49,29.6195,51.6541,50.11,55,0,1.25
371,Pangnirtung,CA,2021-12-26 00:18:50,66.1451,-65.7125,12.72,70,20,6.87
372,Robertsport,LR,2021-12-26 00:18:50,6.7533,-11.3686,81.1,81,4,7.54
373,Grand Gaube,MU,2021-12-26 00:18:50,-20.0064,57.6608,77.38,85,86,4.68
374,Acajutla,SV,2021-12-26 00:18:51,13.5928,-89.8275,78.78,59,17,5.75
375,Dondo,MZ,2021-12-26 00:18:51,-19.6094,34.7431,75.78,94,98,3.38
376,Miraflores,MX,2021-12-26 00:18:52,19.2167,-98.8083,75.85,37,0,3.87
377,Ostersund,SE,2021-12-26 00:18:52,63.1792,14.6357,21.65,86,75,8.05
378,Columbus,US,2021-12-26 00:15:00,39.9612,-82.9988,54.21,93,90,3.0
379,Alofi,NU,2021-12-26 00:18:53,-19.0595,-169.9187,82.29,65,8,10.36
380,Moose Factory,CA,2021-12-26 00:18:53,51.2585,-80.6094,19.4,79,90,16.11
381,Ixtapa,MX,2021-12-26 00:15:22,20.7,-105.2,76.23,73,1,8.05
382,Teyateyaneng,LS,2021-12-26 00:18:54,-29.1472,27.7489,57.22,76,78,5.91
383,Harper,LR,2021-12-26 00:18:54,4.375,-7.7169,79.7,81,62,8.21
384,Santa Cruz De Tenerife,ES,2021-12-26 00:14:52,28.4682,-16.2546,71.28,66,0,1.99
385,Toledo,ES,2021-12-26 00:18:55,39.8333,-4.0,53.08,95,100,4.5
386,Owando,CG,2021-12-26 00:18:55,-0.4819,15.8999,72.9,89,61,2.01
387,Whitehorse,CA,2021-12-26 00:18:56,60.7161,-135.0538,-6.2,74,75,5.99
388,Manturovo,RU,2021-12-26 00:18:56,58.3353,44.7619,11.39,89,100,14.0
389,Rawah,IQ,2021-12-26 00:18:56,34.4816,41.9093,40.87,32,0,6.8
390,Nassjo,SE,2021-12-26 00:18:57,57.6531,14.6968,22.3,76,35,7.02
391,San Quintin,MX,2021-12-26 00:18:57,30.4833,-115.95,59.9,71,100,6.62
392,Haliyal,IN,2021-12-26 00:18:58,15.3333,74.7667,64.15,55,5,2.48
393,Iberia,US,2021-12-26 00:18:58,29.9502,-91.7507,73.47,83,90,6.91
394,Brewster,US,2021-12-26 00:18:59,41.3973,-73.6171,43.95,94,90,1.01
395,Waw,SS,2021-12-26 00:18:59,7.7029,27.9953,75.24,27,26,4.92
396,Saurimo,AO,2021-12-26 00:18:59,-9.6608,20.3916,63.18,97,98,0.31
397,Pacific Grove,US,2021-12-26 00:19:00,36.6177,-121.9166,50.11,89,90,5.01
398,Ribeira Brava,PT,2021-12-26 00:19:01,32.65,-17.0667,69.01,87,100,7.49
399,Havelock,US,2021-12-26 00:19:01,34.8791,-76.9013,64.35,77,1,8.01
400,Coban,GT,2021-12-26 00:19:01,15.4833,-90.3667,58.35,97,4,0.65
401,Nuuk,GL,2021-12-26 00:15:41,64.1835,-51.7216,20.26,75,87,7.56
402,Khaniotis,GR,2021-12-26 00:19:02,39.9991,23.58,51.78,70,100,4.52
403,Taylor,US,2021-12-26 00:19:03,32.3001,-99.8337,74.34,40,40,0.0
404,Nanticoke,US,2021-12-26 00:19:03,41.2054,-76.0049,51.73,95,100,3.78
405,Sibiti,CG,2021-12-26 00:19:03,-3.6819,13.3499,69.71,96,77,1.77
406,Yazd,IR,2021-12-26 00:19:04,31.8972,54.3675,41.11,38,0,6.91
407,Harrisonburg,US,2021-12-26 00:15:17,38.4496,-78.8689,67.19,63,75,8.05
408,Palora,EC,2021-12-26 00:19:04,-1.7,-77.9333,67.44,96,79,2.08
409,Grants,US,2021-12-26 00:19:05,35.1473,-107.8514,43.03,75,1,3.44
410,Shelburne,CA,2021-12-26 00:19:05,44.0787,-80.2041,36.55,97,100,14.81
411,Rio De Janeiro,BR,2021-12-26 00:19:05,-22.9028,-43.2075,73.4,76,40,8.05
412,Bandarbeyla,SO,2021-12-26 00:19:06,9.4942,50.8122,79.32,60,100,11.3
413,Murmashi,RU,2021-12-26 00:19:06,68.8154,32.8115,3.61,92,75,4.47
414,Sandwick,GB,2021-12-26 00:19:07,60.0,-1.25,39.02,60,40,10.36
415,Khammam,IN,2021-12-26 00:19:08,17.25,80.15,64.22,91,0,4.25
416,Benicarlo,ES,2021-12-26 00:19:08,40.4165,0.4271,56.89,70,89,2.24
417,Xochihuehuetlan,MX,2021-12-26 00:19:08,17.9167,-98.4333,77.23,33,0,2.44
418,Palmer,US,2021-12-26 00:19:09,42.1584,-72.3287,36.46,87,90,0.0
419,Rudraprayag,IN,2021-12-26 00:19:09,30.2833,78.9833,45.21,37,42,4.63
420,Usinsk,RU,2021-12-26 00:19:10,65.9939,57.5281,1.04,89,82,12.35
421,Tucurui,BR,2021-12-26 00:19:10,-3.7661,-49.6725,73.9,95,100,1.95
422,Iquitos,PE,2021-12-26 00:19:10,-3.7481,-73.2472,84.24,79,40,3.44
423,Alamos,MX,2021-12-26 00:19:11,27.0167,-108.9333,77.72,25,64,4.63
424,Prior Lake,US,2021-12-26 00:19:11,44.7133,-93.4227,23.63,63,90,4.0
425,Fare,PF,2021-12-26 00:19:12,-16.7,-151.0167,81.18,71,9,13.33
426,Aksu,CN,2021-12-26 00:19:13,41.1231,80.2644,22.06,60,96,3.71
427,Cananeia,BR,2021-12-26 00:19:13,-25.0147,-47.9267,69.71,78,0,8.03
428,Vilshofen,DE,2021-12-26 00:19:14,48.6333,13.1833,36.84,95,100,5.28
429,Wattegama,LK,2021-12-26 00:19:14,6.7989,81.4808,67.17,85,21,5.01
430,Bluefields,NI,2021-12-26 00:19:15,12.0137,-83.7635,76.77,78,25,9.53
431,Vagur,FO,2021-12-26 00:19:15,61.4732,-6.8119,41.45,58,91,22.7
432,Monrovia,LR,2021-12-26 00:19:16,6.3005,-10.7969,80.11,82,4,6.13
433,San Francisco,US,2021-12-26 00:18:30,37.7749,-122.4194,50.83,86,90,3.0
434,Shahr-e Babak,IR,2021-12-26 00:19:17,30.1165,55.1186,38.53,60,0,0.76
435,Santa Maria,BR,2021-12-26 00:19:17,-29.6842,-53.8069,74.5,64,0,2.3
436,Rocha,UY,2021-12-26 00:19:18,-34.4833,-54.3333,67.59,80,56,8.72
437,Hendek,TR,2021-12-26 00:19:18,40.7994,30.7481,43.12,68,44,7.74
438,San Carlos De Bariloche,AR,2021-12-26 00:15:16,-41.1456,-71.3082,73.15,17,0,9.22
439,Inhambane,MZ,2021-12-26 00:19:18,-23.865,35.3833,74.08,85,35,7.18
440,Pedernales,DO,2021-12-26 00:19:19,18.0384,-71.744,77.9,79,43,4.38
441,Mabaruma,GY,2021-12-26 00:19:20,8.2,-59.7833,71.42,84,58,3.38
442,De Aar,ZA,2021-12-26 00:19:20,-30.6497,24.0123,68.11,65,2,18.88
443,Lima,PE,2021-12-26 00:19:12,-12.0432,-77.0282,69.13,64,0,10.36
444,Coronado,US,2021-12-26 00:15:22,32.6859,-117.1831,57.33,79,90,6.91
445,Kotma,IN,2021-12-26 00:19:21,23.2,81.9667,50.83,61,2,1.45
446,Quelimane,MZ,2021-12-26 00:19:21,-17.8786,36.8883,77.83,95,100,2.66
447,Barbastro,ES,2021-12-26 00:19:22,42.0356,0.1269,52.77,85,49,3.6
448,Atasu,KZ,2021-12-26 00:19:22,48.6814,71.6433,19.76,96,100,6.62
449,Eyl,SO,2021-12-26 00:19:22,7.9803,49.8164,78.12,65,99,11.48
450,Kpandae,GH,2021-12-26 00:19:23,8.4689,-0.0113,82.06,29,81,2.93
451,Del Rio,US,2021-12-26 00:19:23,29.3627,-100.8968,78.91,54,1,4.61
452,Acarau,BR,2021-12-26 00:19:24,-2.8856,-40.12,80.15,81,99,10.56
453,Chachapoyas,PE,2021-12-26 00:19:24,-6.2317,-77.869,55.98,91,30,2.53
454,Lasa,IT,2021-12-26 00:19:25,46.6166,10.7002,38.28,83,99,2.3
455,Lalin,ES,2021-12-26 00:19:25,42.7167,-8.1167,50.52,96,100,5.1
456,Nileshwar,IN,2021-12-26 00:19:26,12.25,75.1,73.96,81,67,3.96
457,Redmond,US,2021-12-26 00:16:01,47.674,-122.1215,38.98,88,100,1.99
458,Constitucion,CL,2021-12-26 00:19:26,-35.3333,-72.4167,61.7,75,12,10.98
459,Lugo,ES,2021-12-26 00:19:27,43.0,-7.5,52.77,92,100,1.01
460,Filottrano,IT,2021-12-26 00:19:27,43.4355,13.3514,54.79,88,100,2.35
461,Vianopolis,BR,2021-12-26 00:19:28,-16.7419,-48.5164,66.63,79,79,4.97
462,Tornio,FI,2021-12-26 00:19:28,65.8481,24.1466,3.22,89,78,10.8
463,Bousso,TD,2021-12-26 00:19:29,10.4795,16.7117,74.08,26,1,6.93
464,Axim,GH,2021-12-26 00:19:29,4.8699,-2.2405,79.47,84,43,6.15
465,Kyzyl-suu,KG,2021-12-26 00:19:29,42.3414,78.0056,22.73,60,100,10.6
466,Gravdal,NO,2021-12-26 00:19:30,68.1214,13.5031,31.3,50,78,7.52
467,Sabha,LY,2021-12-26 00:19:30,27.0377,14.4283,54.07,40,1,8.66
468,Kenai,US,2021-12-26 00:19:31,60.5544,-151.2583,19.09,88,20,5.75
469,Vestmannaeyjar,IS,2021-12-26 00:19:31,63.4427,-20.2734,39.18,75,98,11.45
470,Mapiri,BO,2021-12-26 00:19:31,-15.25,-68.1667,70.27,97,97,0.4
471,Marrakesh,MA,2021-12-26 00:19:32,31.6315,-8.0083,59.07,94,75,2.3
472,Goundam,ML,2021-12-26 00:19:32,16.4145,-3.6708,72.75,12,100,6.49
473,Torit,SS,2021-12-26 00:19:33,4.4133,32.5678,76.93,60,20,2.46
474,Kathu,TH,2021-12-26 00:19:33,7.9178,98.3332,83.7,84,66,9.28
475,Pemba,MZ,2021-12-26 00:19:34,-12.974,40.5178,79.95,81,79,7.87
476,Hauknes,NO,2021-12-26 00:19:34,66.2833,14.0667,18.79,89,94,3.0
477,Nacala,MZ,2021-12-26 00:19:35,-14.5428,40.6728,78.24,85,75,5.5
478,Santa Isabel Do Rio Negro,BR,2021-12-26 00:19:35,-0.4139,-65.0192,76.51,92,69,2.91
479,Luxor,EG,2021-12-26 00:19:35,25.6989,32.6421,50.92,50,0,4.47
480,San Rafael,AR,2021-12-26 00:15:00,-34.6177,-68.3301,83.8,18,22,9.08
481,Calvinia,ZA,2021-12-26 00:19:36,-31.4707,19.776,68.77,55,21,4.23
482,Sebeta,ET,2021-12-26 00:19:36,8.9167,38.6167,53.67,52,68,2.95
483,Concordia,AR,2021-12-26 00:19:37,-31.393,-58.0209,86.79,31,2,11.01
484,Viransehir,TR,2021-12-26 00:19:37,37.2353,39.7631,33.49,44,0,3.24
485,Saint Anthony,US,2021-12-26 00:19:37,45.0205,-93.218,23.95,63,90,1.01
486,Dumas,US,2021-12-26 00:19:38,35.8656,-101.9732,62.65,33,1,13.8
487,Bukama,CD,2021-12-26 00:19:38,-9.2,25.85,69.01,98,100,1.88
488,Clarence Town,AU,2021-12-26 00:19:39,-32.5833,151.7833,83.61,47,26,3.74
489,Harnosand,SE,2021-12-26 00:17:35,62.6323,17.9379,19.99,69,26,13.06
490,Adeje,ES,2021-12-26 00:19:39,28.1227,-16.726,68.56,79,20,6.91
491,Vicuna,CL,2021-12-26 00:15:14,-30.0319,-70.7081,77.77,49,45,2.06
492,Bereda,ES,2021-12-26 00:19:40,43.2686,-7.5406,53.42,85,100,4.92
493,Durham,US,2021-12-26 00:15:23,36.0335,-78.8664,67.17,75,40,1.01
494,Tucuma,BR,2021-12-26 00:19:40,-0.1833,-50.05,73.81,95,100,7.2
495,Luangwa,ZM,2021-12-26 00:19:41,-15.6167,30.4167,73.67,95,100,2.95
496,Camden,US,2021-12-26 00:19:41,39.7835,-74.9663,57.74,91,78,1.01
497,Hay River,CA,2021-12-26 00:17:31,60.8156,-115.7999,-14.82,76,75,18.41
498,Cruzilia,BR,2021-12-26 00:19:42,-21.8386,-44.8083,57.97,95,45,5.99
499,Bhavnagar,IN,2021-12-26 00:19:42,21.7667,72.15,70.14,62,1,6.46
500,Manta,EC,2021-12-26 00:19:43,-0.95,-80.7333,76.78,78,0,12.66
501,Long Beach,US,2021-12-26 00:16:05,33.767,-118.1892,56.08,81,90,3.0
502,Talara,PE,2021-12-26 00:19:43,-4.5772,-81.2719,70.56,78,0,17.27
503,Frontignan,FR,2021-12-26 00:19:44,43.4485,3.754,47.39,97,99,4.7
504,Bridlington,GB,2021-12-26 00:19:44,54.0831,-0.1919,40.89,58,26,26.44
505,Bardstown,US,2021-12-26 00:18:19,37.8092,-85.4669,66.87,70,1,5.75
506,Belmonte,BR,2021-12-26 00:19:45,-15.8631,-38.8828,72.1,94,100,5.06
507,Temiscaming,CA,2021-12-26 00:19:45,46.7212,-79.0971,35.67,100,100,3.44
508,Codrington,AU,2021-12-26 00:19:46,-38.2667,141.9667,59.13,64,100,14.9
509,Lithakia,GR,2021-12-26 00:19:46,37.7167,20.8333,52.59,79,100,13.47
510,Peabiru,BR,2021-12-26 00:19:47,-23.9128,-52.3431,82.62,45,30,4.05
511,Abu Dhabi,AE,2021-12-26 00:19:47,24.4667,54.3667,72.97,72,0,5.75
512,Luis Correia,BR,2021-12-26 00:19:48,-2.8792,-41.6669,84.2,84,40,5.75
513,Barcelos,PT,2021-12-26 00:19:48,41.5388,-8.6151,55.85,95,100,0.47
514,Piacabucu,BR,2021-12-26 00:19:49,-10.4056,-36.4344,76.5,90,100,6.4
515,Awbari,LY,2021-12-26 00:19:49,26.5921,12.7805,53.01,39,3,8.08
516,Dabakala,CI,2021-12-26 00:19:50,8.3667,-4.4333,78.3,24,58,2.93
517,Le Havre,FR,2021-12-26 00:19:50,49.4938,0.1077,49.75,93,100,6.91
518,Bemidji,US,2021-12-26 00:16:23,47.4736,-94.8803,8.89,82,40,5.75
519,Punta Alta,AR,2021-12-26 00:19:42,-38.8759,-62.0736,76.78,46,3,12.62
520,Lusambo,CD,2021-12-26 00:19:51,-4.9667,23.45,69.4,99,100,1.83
521,Muros,ES,2021-12-26 00:19:51,42.7762,-9.0603,55.9,90,100,13.31
522,Locri,IT,2021-12-26 00:19:52,38.2414,16.2623,59.83,68,100,4.25
523,Roseburg,US,2021-12-26 00:14:58,43.2165,-123.3417,41.11,86,75,0.0
524,Mehamn,NO,2021-12-26 00:19:52,71.0357,27.8492,28.35,71,100,23.29
525,Valdivia,CL,2021-12-26 00:19:53,-39.8142,-73.2459,71.46,53,0,3.62
526,Arrecife,ES,2021-12-26 00:19:53,28.963,-13.5477,66.18,82,20,3.44
527,Dalvik,IS,2021-12-26 00:19:53,65.9702,-18.5286,26.53,89,100,10.0
528,Trairi,BR,2021-12-26 00:15:43,-3.2778,-39.2689,80.04,79,89,6.91
529,Berlevag,NO,2021-12-26 00:19:54,70.8578,29.0864,28.65,70,100,25.28
530,Cheney,US,2021-12-26 00:18:27,47.4874,-117.5758,34.14,81,87,6.93
531,Billings,US,2021-12-26 00:19:55,45.7833,-108.5007,16.93,77,90,12.66
532,Valparaiso,CL,2021-12-26 00:19:56,-33.0393,-71.6273,66.47,73,91,2.77
533,College,US,2021-12-26 00:19:56,64.8569,-147.8028,14.2,87,90,0.0
534,Padang,ID,2021-12-26 00:19:57,-0.9492,100.3543,73.45,86,77,3.78
535,Bageshwar,IN,2021-12-26 00:19:57,29.85,79.7667,40.96,52,8,2.75
536,Rock Sound,BS,2021-12-26 00:19:58,24.9,-76.2,73.47,62,0,9.91
537,Santiago Del Estero,AR,2021-12-26 00:19:58,-27.7951,-64.2615,84.81,27,34,8.57
538,Takoradi,GH,2021-12-26 00:19:59,4.8845,-1.7554,80.37,83,40,6.33
539,Acari,PE,2021-12-26 00:19:59,-15.4311,-74.6158,71.29,82,96,4.9
540,Brae,GB,2021-12-26 00:20:00,60.3964,-1.353,39.11,67,45,6.69
541,Nalut,LY,2021-12-26 00:20:00,30.3333,10.85,52.48,33,57,10.27
542,Sheridan,US,2021-12-26 00:20:01,44.8333,-106.9173,35.78,87,20,1.99
543,Oussouye,SN,2021-12-26 00:20:01,12.485,-16.5469,77.09,53,94,4.47
544,Timmins,CA,2021-12-26 00:18:53,48.4669,-81.3331,21.02,73,90,11.5
545,Malangwa,NP,2021-12-26 00:20:02,26.8568,85.5581,56.71,63,1,3.71
546,Mokrousovo,RU,2021-12-26 00:20:02,55.8103,66.7653,-12.68,95,11,7.11
547,Nekhayevskiy,RU,2021-12-26 00:20:03,50.4106,41.7561,22.51,97,100,2.1
548,Vieques,PR,2021-12-26 00:20:03,18.425,-65.8329,78.84,73,40,5.75
549,Ukiah,US,2021-12-26 00:20:03,39.1502,-123.2078,48.63,84,90,3.44
550,Bunia,CD,2021-12-26 00:20:04,1.5667,30.25,63.03,89,87,3.09
551,Inta,RU,2021-12-26 00:20:04,66.0317,60.1659,-6.05,90,75,7.18
552,Itarema,BR,2021-12-26 00:20:05,-2.9248,-39.9167,80.33,79,100,10.09
553,Beira,MZ,2021-12-26 00:20:05,-19.8436,34.8389,78.39,89,97,7.45
554,Nipawin,CA,2021-12-26 00:20:06,53.3668,-104.0009,-20.16,83,1,4.61
555,Deoli,IN,2021-12-26 00:20:06,25.75,75.3833,59.47,63,22,5.95
556,Booue,GA,2021-12-26 00:20:07,-0.0921,11.9385,76.15,81,100,2.8
557,Tiarei,PF,2021-12-26 00:20:07,-17.5333,-149.3333,86.02,72,7,14.61
558,Shahreza,IR,2021-12-26 00:20:08,32.0339,51.8794,35.4,63,0,1.14
559,Lucea,JM,2021-12-26 00:20:08,18.451,-78.1736,78.66,80,35,13.24
560,Valle De Bravo,MX,2021-12-26 00:20:08,19.1833,-100.1333,79.2,63,2,1.43
561,Bolshaya Glushitsa,RU,2021-12-26 00:20:09,50.2406,43.5908,28.72,95,100,6.46
562,Lumeje,AO,2021-12-26 00:20:09,-11.55,20.7833,63.01,95,93,2.01
563,Cloquet,US,2021-12-26 00:20:09,46.7216,-92.4594,13.8,70,90,0.0
564,Skibotn,NO,2021-12-26 00:20:10,69.3913,20.2679,21.29,77,66,7.58
565,Mahina,PF,2021-12-26 00:20:10,-17.5065,-149.489,85.77,66,20,18.41
566,Paamiut,GL,2021-12-26 00:20:11,61.994,-49.6678,29.28,71,9,8.25
567,Lamas,PE,2021-12-26 00:20:11,-6.4167,-76.5333,82.87,81,28,3.2
568,Lethem,GY,2021-12-26 00:20:11,3.3803,-59.7968,81.86,63,96,9.04
569,Surt,LY,2021-12-26 00:20:12,31.2089,16.5887,58.77,46,99,13.35
570,Bubaque,GW,2021-12-26 00:20:12,11.2833,-15.8333,79.48,77,99,11.39
571,Kalikapur,IN,2021-12-26 00:20:13,22.6167,86.2833,61.21,83,0,2.19
572,Allapalli,IN,2021-12-26 00:20:13,19.4167,80.0667,60.66,85,0,1.61
573,Aden,YE,2021-12-26 00:20:14,12.7794,45.0367,75.92,67,0,15.12
574,Vila Franca Do Campo,PT,2021-12-26 00:20:14,37.7167,-25.4333,66.2,92,100,23.15
575,Novyy Urengoy,RU,2021-12-26 00:20:14,66.0833,76.6333,-13.47,97,83,10.42
576,Kamina,CD,2021-12-26 00:20:15,-8.7386,24.9906,64.81,95,100,3.27
577,Carauari,BR,2021-12-26 00:20:15,-4.8828,-66.8958,77.23,90,100,1.52
578,Terrace,CA,2021-12-26 00:15:46,54.5163,-128.6035,3.11,51,1,13.8
579,Kenora,CA,2021-12-26 00:20:16,49.8167,-94.4337,3.18,71,90,2.3
580,Jalu,LY,2021-12-26 00:20:16,29.0331,21.5482,55.2,48,0,7.76
581,Minab,IR,2021-12-26 00:20:16,27.1467,57.0801,63.9,79,79,4.27
582,Malanje,AO,2021-12-26 00:20:17,-9.5402,16.341,63.75,96,56,1.36
583,Ugoofaaru,MV,2021-12-26 00:20:17,5.6667,73.0,79.92,73,98,7.34
584,Porto Novo,BJ,2021-12-26 00:20:18,6.4965,2.6036,82.22,81,24,6.6
585,Alenquer,BR,2021-12-26 00:20:18,-1.9417,-54.7383,79.14,84,99,2.77
586,Craig,US,2021-12-26 00:20:19,40.5153,-107.5464,36.19,60,1,12.66
587,Kyshtovka,RU,2021-12-26 00:20:19,56.555,76.6271,-15.77,99,13,3.4
588,Hyeres,FR,2021-12-26 00:20:19,43.1167,6.1167,53.33,98,90,3.44
589,Ratnapura,LK,2021-12-26 00:20:20,6.6828,80.3992,69.12,77,61,2.89
590,Glenwood Springs,US,2021-12-26 00:20:20,39.5505,-107.3248,36.52,86,90,1.86
591,La Llave,MX,2021-12-26 00:20:20,20.4667,-99.9972,77.11,23,0,7.7
